Employee_ID,Name,Department,Role,Date_of_Joining,Salary,Gender,Age,Education_Level
7783,Erica Hall,Sales,Associate,01-03-2019,56695,Female,29,Bachelors
7784,Kenneth Sawyer,IT,Intern,25-08-2025,44365,Female,38,Masters
7785,Erica Spencer,Operations,Associate,19-07-2016,150480,Unknown,43,Masters
7786,Laurie Davis,IT,Associate,14-03-2023,173670,Unknown,27,Masters
7787,Christopher Sweeney,Operations,Executive,29-03-2021,32352,Unknown,36,Masters
7788,Christian Ware,Sales,Associate,05-10-2017,163800,Female,56,Masters
7789,Jordan Sanchez,Sales,Intern,28-09-2022,101649,Male,40,Masters
7790,Mark Jones,Operations,Executive,28-12-2023,183225,Male,30,PhD
7791,Elizabeth Herrera,HR,Executive,17-11-2017,66411,Male,37,Bachelors
7792,Rachel Jones,Sales,Executive,08-02-2019,110853,Female,31,PhD
7793,Kimberly Miller,Sales,Executive,30-07-2020,125196,Male,29,PhD
7794,David Hammond,Finance,Associate,19-09-2016,89327,Female,53,PhD
7795,Jesse Davis,HR,Executive,19-07-2025,119438,Unknown,58,PhD
7796,Steven Miller,Finance,Associate,30-10-2021,175465,Male,58,Masters
7797,Kimberly Long,HR,Executive,17-01-2023,66411,Male,57,Bachelors
7798,Frank Lopez,Sales,Manager,22-07-2025,94042,Unknown,22,Bachelors
7799,Joshua Berry,Marketing,Intern,19-09-2018,143891,Unknown,24,Bachelors
7800,Leslie Levine,Finance,Associate,12-02-2021,182464,Male,30,PhD
7801,Jacob Hancock,Sales,Intern,20-01-2023,44698,Unknown,29,PhD
7802,Rebecca Perez,Finance,Executive,25-07-2022,145235,Female,30,Masters
7803,Gordon Lozano,Sales,Analyst,13-07-2024,56318,Unknown,44,Masters
7804,Karen Bray MD,HR,Executive,08-12-2023,47449,Male,42,Bachelors
7805,Alexander Walsh,IT,Associate,06-10-2022,131630,Unknown,45,Bachelors
7806,Alan Price,Operations,Intern,25-06-2017,52406,Female,34,Masters
7807,Charles Ellison,Sales,Intern,07-10-2024,108430,Female,51,Bachelors
7808,Laura Robinson,Marketing,Manager,21-01-2018,50873,Male,26,Bachelors
7809,Megan Delgado,Finance,Executive,15-06-2024,93544,Female,58,Bachelors
7810,Elizabeth Carpenter,IT,Manager,27-10-2015,30410,Unknown,45,PhD
7811,Anne Silva,Sales,Manager,06-09-2022,180392,Male,30,PhD
7812,Thomas Harris,Finance,Associate,30-11-2015,67489,Male,26,Bachelors
7813,Sierra Flores,HR,Associate,12-01-2017,77121,Unknown,46,Bachelors
7814,Michael Simmons,Finance,Intern,24-09-2019,65655,Female,55,Bachelors
7815,Susan Patterson,Sales,Intern,10-10-2018,193324,Female,56,Bachelors
7816,Heather Wilson,Operations,Associate,03-07-2020,66954,Unknown,52,PhD
7817,Michael Maxwell,IT,Executive,20-03-2018,174461,Female,32,Bachelors
7818,Justin Vasquez,Marketing,Associate,01-03-2016,100750,Female,23,Masters
7819,Monica Schultz,Operations,Associate,17-07-2024,111579,Unknown,59,Bachelors
7820,Elizabeth Hall PhD,HR,Manager,15-08-2023,162827,Unknown,24,Masters
7821,Stephanie Adams,Sales,Analyst,29-06-2021,65341,Male,36,PhD
7822,Sean Baker,Marketing,Associate,18-08-2025,83875,Female,43,Bachelors
7823,Natalie Haney,HR,Intern,02-09-2021,183349,Male,37,Bachelors
7824,Kayla Gonzalez,Finance,Manager,29-01-2025,184639,Male,52,Bachelors
7825,Emily Hodges,Operations,Analyst,04-04-2022,64312,Male,59,Bachelors
7826,Brandon Kelly,Operations,Associate,22-12-2015,128907,Female,57,Masters
7827,Lori Welch,Finance,Manager,25-03-2024,72345,Unknown,28,Bachelors
7828,Richard Brady,Finance,Manager,09-08-2020,119335,Female,54,Bachelors
7829,Megan Woods,HR,Executive,05-04-2023,56311,Unknown,60,PhD
7830,Isaiah Williamson,Finance,Intern,14-07-2021,95384,Unknown,49,Bachelors
7831,Luis Harris,Finance,Intern,03-08-2020,144600,Unknown,50,PhD
7832,Erin Combs,Sales,Executive,02-10-2025,116110,Female,30,Bachelors
7833,Mary Greene,Operations,Intern,29-04-2022,118493,Male,36,PhD
7834,Adam Aguilar,IT,Analyst,11-09-2018,86915,Female,43,Masters
7835,Ann Lindsey,Sales,Analyst,03-06-2016,156506,Unknown,40,Bachelors
7836,Brendan Estrada,HR,Analyst,21-12-2023,176443,Female,24,PhD
7837,Madison Lopez,Sales,Manager,25-06-2020,144330,Male,33,Bachelors
7838,Stacey White,Sales,Associate,08-11-2020,152486,Male,60,Masters
7839,Kelli Fisher,Sales,Analyst,24-07-2018,193324,Male,42,Masters
7840,Frank Hicks,Finance,Associate,19-06-2018,93061,Male,23,Bachelors
7841,Daisy Burgess,HR,Manager,21-11-2017,152241,Female,23,PhD
7842,Jamie Williams,IT,Associate,10-04-2023,76957,Unknown,53,PhD
7843,George Rosario,Finance,Manager,16-02-2016,148261,Unknown,52,Masters
7844,Brian Harris,IT,Analyst,14-06-2022,157835,Male,52,Bachelors
7845,Rhonda Williamson,Sales,Manager,01-12-2016,168999,Male,50,Bachelors
7846,Kelli Ray,IT,Manager,31-08-2022,93023,Male,48,PhD
7847,Kimberly Thomas,Finance,Associate,25-04-2019,66229,Unknown,30,Bachelors
7848,Kelly Cook,Finance,Associate,12-02-2016,44537,Male,60,Masters
7849,Taylor Oconnor,Sales,Analyst,24-08-2016,74394,Unknown,24,Masters
7850,Christopher Douglas,Sales,Executive,02-04-2023,145587,Unknown,33,Masters
7851,Nicole Cook,Sales,Intern,13-09-2023,64309,Female,42,PhD
7852,Casey Jones,Marketing,Analyst,29-12-2018,58536,Male,30,PhD
7853,Ms. Katie Gomez MD,IT,Executive,06-04-2023,153804,Male,37,Masters
7854,Christian Stewart,Finance,Manager,07-11-2015,190514,Female,53,Bachelors
7855,Mr. Steven Lindsey,Finance,Manager,06-06-2017,91970,Female,43,Bachelors
7856,Sara Smith,Sales,Analyst,30-04-2018,144294,Male,40,PhD
7857,Scott Shaffer,IT,Analyst,27-09-2016,192765,Female,26,Masters
7858,Molly Burton,Finance,Analyst,05-08-2025,193685,Female,27,Masters
7859,Julia Lowe,Marketing,Associate,05-12-2018,159085,Male,58,Bachelors
7860,Bailey Hill,Marketing,Intern,17-02-2025,107495,Male,22,Bachelors
7861,Jack Yates,Sales,Associate,10-04-2016,185754,Unknown,38,Bachelors
7862,Michael Dyer,Finance,Intern,06-08-2017,137091,Female,27,PhD
7863,Barry Morgan,Marketing,Analyst,25-06-2025,104875,Male,34,Bachelors
7864,Mr. Daniel Glover,Sales,Intern,16-09-2018,193324,Female,39,PhD
7865,Valerie Myers,Sales,Executive,06-02-2025,77477,Unknown,32,Bachelors
7866,Deanna Parker,Operations,Executive,28-06-2024,80379,Unknown,37,Bachelors
7867,Kevin Hernandez,Sales,Executive,06-04-2016,50181,Male,57,PhD
7868,Jim Taylor,Sales,Executive,15-08-2022,150160,Male,53,Masters
7869,Emily Keller,IT,Manager,26-06-2019,150463,Unknown,26,PhD
7870,Jermaine Costa,Sales,Manager,19-05-2020,133981,Female,41,Bachelors
7871,Judy Jones,Sales,Associate,24-08-2018,164215,Unknown,30,Bachelors
7872,Nicholas Hull,Sales,Analyst,28-08-2020,55534,Unknown,53,Bachelors
7873,John Jacobs,Sales,Intern,22-09-2022,193324,Unknown,35,PhD
7874,Angela Smith,IT,Associate,24-10-2024,187814,Female,31,Masters
7875,John Robinson,Sales,Associate,14-05-2018,86861,Unknown,32,Masters
7876,David Morales,HR,Analyst,19-07-2024,141683,Female,60,Masters
7877,Jonathan Smith,Sales,Manager,03-11-2022,94978,Unknown,28,PhD
7878,Dominic Rose,Sales,Analyst,30-05-2021,135812,Unknown,33,PhD
7879,Jennifer Harmon,Sales,Analyst,10-07-2022,59094,Female,49,Bachelors
7880,Brian Anderson,Marketing,Executive,07-09-2018,97370,Male,32,Bachelors
7881,Scott Russo,IT,Manager,11-09-2021,48525,Unknown,29,Masters
7882,Lydia Haney,IT,Manager,01-08-2023,106951,Male,34,Bachelors
7883,Bryan Coffey,Marketing,Intern,03-01-2025,192695,Unknown,59,Bachelors
7884,Brandon Alvarado,Sales,Manager,18-02-2024,120255,Female,54,Masters
7885,Matthew White,Sales,Executive,06-07-2019,131580,Unknown,57,Bachelors
7886,Holly Lara,Marketing,Analyst,06-02-2023,61727,Male,44,PhD
7887,Sheila Johns,Sales,Executive,11-03-2018,158584,Male,30,PhD
7888,Melissa Gray,Marketing,Manager,19-11-2020,34912,Unknown,23,PhD
7889,Tanya Mercado,Sales,Associate,09-10-2016,34791,Male,23,Masters
7890,Carly Horton,Sales,Intern,30-04-2025,133690,Female,23,Bachelors
7891,Amy Moore,Sales,Associate,30-04-2025,57408,Female,45,Bachelors
7892,Mark Cox,Operations,Executive,22-10-2018,132350,Unknown,60,Bachelors
7893,Cathy Warren MD,IT,Manager,11-12-2018,38916,Female,59,Bachelors
7894,William Nelson,Sales,Associate,17-10-2019,150653,Female,24,Masters
7895,Jennifer Jackson,Finance,Manager,25-06-2023,54073,Female,24,Bachelors
7896,Colleen Garza,IT,Analyst,26-11-2018,40753,Female,46,Masters
7897,Steve Adams,Finance,Associate,28-09-2017,96035,Male,53,Bachelors
7898,Michael Johnson,HR,Associate,12-08-2016,114498,Female,54,Masters
7899,Marc Camacho,HR,Intern,11-12-2023,149665,Male,38,Bachelors
7900,Angela Johnson,Operations,Associate,12-04-2021,63681,Female,51,Masters
7901,Jonathan Bailey,Sales,Manager,16-02-2023,83216,Male,54,PhD
7902,Michelle Mcdonald,Sales,Intern,10-03-2023,193324,Female,47,Masters
7903,Nicole Collins,Sales,Manager,07-10-2021,94246,Female,31,Bachelors
7904,Scott Glass,Sales,Associate,19-01-2019,111815,Female,38,PhD
7905,Steven Simmons,Operations,Intern,09-09-2025,111579,Male,32,Masters
7906,Matthew Macias,Sales,Associate,16-11-2017,150930,Unknown,24,PhD
7907,Samantha Garrett,Sales,Executive,04-06-2017,74087,Male,34,Bachelors
7908,Joel Kelly,Marketing,Manager,15-09-2023,87110,Female,23,Bachelors
7909,Steven Rose,Sales,Manager,24-01-2022,119724,Unknown,22,Bachelors
7910,Sylvia Jimenez,Sales,Associate,19-10-2021,47161,Female,52,Masters
7911,Brittany Stuart,HR,Associate,03-07-2021,66411,Male,39,Masters
7912,Amanda Lowery,Sales,Manager,17-05-2016,193324,Unknown,56,Masters
7913,Alfred Hoffman,Sales,Executive,01-02-2018,142450,Male,57,Bachelors
7914,Mr. Zachary Marsh,IT,Executive,22-09-2019,177732,Female,32,Bachelors
7915,Kristina Garcia,Finance,Manager,10-09-2020,151520,Female,43,PhD
7916,Michael Bennett,Sales,Analyst,10-01-2016,55837,Male,57,Bachelors
7917,Allen Martinez,Marketing,Associate,03-09-2023,131756,Male,26,Bachelors
7918,Bryan Ward,Operations,Analyst,03-11-2022,159778,Unknown,23,Masters
7919,James Powers,Sales,Intern,09-06-2018,188862,Female,60,Bachelors
7920,Melissa Davis,Operations,Executive,24-09-2020,56053,Male,56,Bachelors
7921,Andrea Carroll,HR,Associate,21-09-2020,47820,Female,56,Bachelors
7922,Mary Cooper,Sales,Analyst,14-07-2016,145747,Female,30,PhD
7923,Gina Gonzalez,Sales,Intern,02-01-2024,155416,Male,60,PhD
7924,Chelsea Rodriguez,Finance,Intern,06-10-2023,170548,Unknown,38,Bachelors
7925,Alexander Ross,Finance,Intern,24-04-2017,81268,Female,54,Bachelors
7926,Laura Johnson,Sales,Manager,26-10-2021,70242,Unknown,22,PhD
7927,Shelby Manning,HR,Manager,01-12-2015,197878,Female,26,Bachelors
7928,Rachel Ray,Operations,Associate,10-12-2023,71349,Unknown,38,Bachelors
7929,Nathan Elliott,HR,Associate,12-01-2022,197296,Male,37,Masters
7930,Joanna Wright,IT,Analyst,03-11-2021,42232,Male,44,Bachelors
7931,Francisco Brown,Marketing,Intern,31-07-2016,179512,Female,31,PhD
7932,Joseph Davis,Sales,Manager,24-04-2025,67799,Unknown,55,Masters
7933,William Evans,IT,Executive,26-03-2024,189337,Unknown,37,Bachelors
7934,Cathy Knapp,Marketing,Associate,03-02-2022,120868,Female,30,PhD
7935,Mary Stewart,Finance,Associate,21-06-2025,165241,Male,38,Masters
7936,Alexander Palmer,IT,Executive,14-09-2022,104767,Unknown,54,Bachelors
7937,Ashley Bradshaw,HR,Executive,24-05-2020,144338,Male,34,Masters
7938,Teresa Gutierrez,Sales,Executive,21-03-2025,148616,Unknown,43,Bachelors
7939,Timothy Mccall,Sales,Manager,09-12-2020,196632,Male,32,PhD
7940,Nicholas Mitchell,Sales,Intern,03-01-2022,40083,Male,50,PhD
7941,Lucas Hall,Sales,Associate,28-11-2020,193149,Unknown,48,Bachelors
7942,Sara Small,Sales,Manager,25-09-2022,140979,Male,34,Bachelors
7943,David Williams,Finance,Manager,04-06-2023,72537,Unknown,39,Bachelors
7944,Carolyn Moore,Sales,Executive,01-12-2021,71263,Unknown,52,PhD
7945,Peter Ryan,IT,Manager,13-11-2023,121461,Female,32,Masters
7946,Amanda Ruiz,Sales,Executive,08-11-2020,71127,Unknown,34,Bachelors
7947,Cassandra Robbins,Marketing,Manager,28-07-2016,112164,Female,24,PhD
7948,Tanya Coleman,Marketing,Analyst,27-12-2017,139065,Male,48,Masters
7949,Robert Taylor,Sales,Manager,09-08-2025,51763,Unknown,48,PhD
7950,Damon Rodriguez,Marketing,Intern,09-03-2018,156871,Female,57,Masters
7951,Emily Campbell,Sales,Associate,11-02-2024,84785,Male,42,PhD
7952,Tracy Lawson,Sales,Executive,24-09-2020,184094,Unknown,55,Bachelors
7953,Joshua Morgan,Sales,Intern,03-10-2016,96870,Male,51,Bachelors
7954,Gregory Fisher,Operations,Intern,24-08-2018,111579,Female,55,Masters
7955,Amy Porter,IT,Analyst,01-09-2020,156499,Unknown,38,Bachelors
7956,Michael Clark,Marketing,Associate,19-03-2017,178945,Unknown,40,Bachelors
7957,Valerie Pena,Finance,Intern,10-06-2020,185561,Male,59,PhD
7958,Michelle Long,Sales,Executive,29-09-2020,150565,Unknown,56,Bachelors
7959,Elizabeth Ryan,Marketing,Analyst,12-10-2025,32699,Male,27,Bachelors
7960,Tamara Olson,HR,Intern,28-03-2024,96975,Unknown,47,Bachelors
7961,Shannon Moore,IT,Intern,27-12-2021,132801,Female,26,PhD
7962,Elizabeth Wilcox,Sales,Manager,26-12-2023,68890,Unknown,59,Masters
7963,Robert Oliver,HR,Analyst,05-02-2018,178025,Female,40,Masters
7964,Keith Vargas,Sales,Associate,13-12-2020,155480,Male,54,Bachelors
7965,Benjamin Cook,Sales,Manager,22-10-2020,40789,Unknown,55,PhD
7966,Robert Copeland,Sales,Intern,24-06-2025,98597,Female,25,PhD
7967,Kristy Stephenson,Sales,Executive,29-06-2021,129277,Male,28,Bachelors
7968,Kristina Long,Marketing,Analyst,27-04-2019,106682,Unknown,33,PhD
7969,Jonathan Bradford,Sales,Associate,11-09-2021,72636,Female,48,PhD
7970,Chelsea Miller,IT,Analyst,09-05-2018,185394,Male,59,Bachelors
7971,Scott Chen,IT,Manager,04-09-2020,70512,Female,33,PhD
7972,Colleen Keith,Operations,Associate,26-10-2019,52529,Unknown,35,PhD
7973,Brett Peterson,IT,Intern,19-07-2020,33471,Unknown,47,PhD
7974,Matthew Jackson,IT,Analyst,24-02-2019,34312,Female,32,Bachelors
7975,Diana Dixon,Finance,Executive,30-07-2019,159130,Unknown,53,Bachelors
7976,Mary Pope,Sales,Analyst,01-07-2023,144795,Unknown,29,Masters
7977,Jordan Sweeney,IT,Analyst,16-01-2016,149839,Female,59,Bachelors
7978,Pamela Mitchell,Sales,Analyst,21-10-2016,188353,Male,53,Masters
7979,Danny Harris,Sales,Manager,19-09-2021,139186,Unknown,25,Bachelors
7980,Roger Jackson,Finance,Associate,03-11-2015,108006,Unknown,51,Bachelors
7981,Dawn Jackson,IT,Analyst,11-07-2018,194586,Unknown,51,Bachelors
7982,Matthew Moore,Finance,Associate,13-02-2021,122673,Female,47,PhD
7983,Erica Rogers,HR,Associate,22-07-2024,120089,Male,42,Masters
7984,Savannah Castro,IT,Associate,28-10-2022,96929,Unknown,27,PhD
7985,Justin Wilson,Finance,Manager,06-10-2016,122716,Male,43,Masters
7986,Mr. Robert Williams,Marketing,Intern,14-01-2018,172392,Unknown,29,Bachelors
7987,Judy Sherman,Sales,Associate,02-06-2022,50622,Female,49,Masters
7988,Jennifer Durham,Sales,Executive,03-10-2016,136950,Female,45,Masters
7989,Sarah Navarro,Sales,Manager,31-05-2025,172513,Male,32,Bachelors
7990,Jonathan Thompson,IT,Executive,30-05-2017,52090,Female,58,Bachelors
7991,Jamie Vasquez,Sales,Executive,03-04-2023,136599,Female,53,Bachelors
7992,Christopher Alexander,Marketing,Executive,17-04-2024,121284,Male,44,Bachelors
7993,Brittany Morales,Sales,Intern,25-08-2020,180639,Unknown,32,Bachelors
7994,Dr. Tom Moss,Sales,Executive,30-08-2025,79379,Female,44,Bachelors
7995,Dana Thompson,Sales,Intern,30-04-2023,184392,Female,59,PhD
7996,Angela Wade,Marketing,Analyst,31-05-2017,30440,Male,58,PhD
7997,Amber Gibson,Sales,Manager,06-05-2023,132989,Female,37,PhD
7998,Larry Owens,Operations,Manager,10-04-2018,111579,Female,42,Masters
7999,Jessica Castillo,HR,Intern,14-05-2017,109516,Male,50,PhD
8000,Sonya Abbott,Finance,Associate,15-06-2020,52165,Unknown,34,PhD
8001,Carl Jensen,Sales,Associate,05-04-2018,173116,Unknown,41,Bachelors
8002,Tony Robinson,Sales,Manager,15-03-2020,77938,Unknown,40,Bachelors
8003,Warren Sanchez,Sales,Manager,21-05-2021,193324,Male,47,Bachelors
8004,Laura Brown,HR,Executive,29-01-2019,122921,Male,27,PhD
8005,Jennifer Smith,HR,Executive,23-11-2017,118501,Female,29,Bachelors
8006,Brandy Leach,Marketing,Manager,20-02-2023,144267,Unknown,54,PhD
8007,William Shaw,HR,Associate,03-10-2025,125758,Female,27,Masters
8008,Susan Russell,HR,Analyst,28-08-2024,46697,Male,50,Bachelors
8009,Meredith Lane,Sales,Intern,06-07-2025,116311,Unknown,40,PhD
8010,Sarah Hill,Finance,Manager,19-12-2017,129779,Female,42,Bachelors
8011,Brian Miller,HR,Intern,14-07-2024,182626,Male,26,Masters
8012,Carol Conley,Sales,Associate,03-03-2017,71437,Male,58,Bachelors
8013,Patty Martinez,Marketing,Executive,14-08-2019,31350,Female,32,Bachelors
8014,Kristina West,Sales,Associate,23-05-2017,175061,Female,57,Masters
8015,Dawn Dillon,Sales,Associate,26-05-2020,149899,Unknown,51,Masters
8016,Maureen Gaines,Operations,Manager,20-08-2019,65466,Unknown,44,PhD
8017,Charles Beasley,Sales,Analyst,27-12-2021,145352,Female,50,Bachelors
8018,Javier Richardson,Operations,Manager,01-10-2022,172326,Female,31,PhD
8019,Erika Watson,Operations,Manager,27-02-2025,59743,Female,35,Bachelors
8020,Alicia Logan,Operations,Intern,24-05-2016,33147,Female,37,Bachelors
8021,Joshua Smith,Operations,Executive,19-02-2022,159846,Male,30,PhD
8022,Carlos Williams,Finance,Intern,01-11-2018,170594,Unknown,26,Bachelors
8023,Anna Smith,Operations,Intern,26-05-2025,69692,Female,56,Bachelors
8024,Penny Wilson,Sales,Executive,21-12-2016,189967,Unknown,60,Masters
8025,Brenda Barton,Sales,Manager,15-03-2018,71941,Unknown,38,Bachelors
8026,Dustin Richardson,HR,Intern,04-09-2018,166073,Unknown,39,Bachelors
8027,Raven Ortiz,Operations,Manager,08-08-2020,111579,Male,33,Masters
8028,Brooke Barker,Operations,Analyst,14-02-2022,154675,Male,33,Masters
8029,Heather James,Sales,Analyst,31-07-2024,94589,Male,34,PhD
8030,Melissa Hopkins,HR,Intern,10-03-2020,66411,Male,37,Bachelors
8031,Lisa Evans,Sales,Manager,23-10-2023,144675,Unknown,42,Bachelors
8032,Sandy Beard,Sales,Associate,01-03-2023,115948,Unknown,40,Bachelors
8033,Cesar Figueroa,IT,Associate,27-03-2016,34026,Unknown,39,Masters
8034,Tracey Diaz,HR,Executive,12-10-2020,136699,Unknown,56,Masters
8035,Douglas Carson,Sales,Intern,02-09-2025,149765,Female,35,Bachelors
8036,Katherine Greene,Marketing,Manager,16-10-2020,120868,Male,31,Masters
8037,Daniel Gallegos,Finance,Intern,20-07-2019,76206,Male,43,Bachelors
8038,Brittany Mckinney,Operations,Executive,15-09-2019,35578,Male,37,PhD
8039,Dr. Valerie Carson MD,Sales,Manager,17-06-2022,80387,Female,55,Bachelors
8040,Michelle Roberts,Sales,Analyst,25-01-2024,62556,Male,25,Masters
8041,Melissa Cannon,Sales,Executive,11-01-2017,50282,Unknown,26,Bachelors
8042,Frank Evans,Finance,Manager,15-08-2025,144371,Unknown,43,Bachelors
8043,Michelle Bradshaw,HR,Manager,07-07-2018,51339,Female,41,Bachelors
8044,John Edwards,Operations,Intern,11-09-2018,97805,Male,28,PhD
8045,Jeffrey Castillo,HR,Analyst,17-03-2017,146451,Female,60,Masters
8046,Shelly Williams,Operations,Intern,23-10-2017,176133,Female,51,Bachelors
8047,Shawn Chavez,HR,Manager,21-10-2022,82061,Female,24,PhD
8048,Kathleen Floyd,Operations,Analyst,04-05-2025,103697,Male,57,Masters
8049,Spencer Aguilar,Sales,Executive,01-01-2017,193324,Female,28,Masters
8050,Antonio Waters,Finance,Associate,23-07-2018,189829,Unknown,33,Bachelors
8051,Melissa Walker,Sales,Executive,12-02-2021,48016,Unknown,48,PhD
8052,Jonathan Larsen,Sales,Manager,12-05-2017,77818,Male,33,PhD
8053,Judith Lopez,Sales,Manager,12-01-2025,41928,Female,23,Bachelors
8054,Elizabeth Mcdonald,Operations,Intern,17-11-2023,137851,Male,41,Bachelors
8055,Julie Johnson,Sales,Associate,03-04-2016,75085,Female,45,Bachelors
8056,Jennifer Turner,Sales,Associate,24-08-2024,142217,Male,30,Masters
8057,Isaac Sosa,Sales,Analyst,30-08-2018,184288,Unknown,52,Bachelors
8058,Andrew Campbell,Sales,Associate,15-03-2023,52532,Female,39,Bachelors
8059,Scott Hill,Marketing,Associate,25-03-2023,120868,Unknown,32,PhD
8060,Stephanie Acosta,Finance,Executive,04-03-2024,175187,Male,60,Bachelors
8061,Marcus Hall,IT,Executive,08-09-2024,52824,Male,58,Bachelors
8062,Erika Wong,HR,Analyst,03-11-2016,74573,Unknown,46,PhD
8063,Sarah Lewis,IT,Manager,05-11-2016,72358,Female,57,Bachelors
8064,Antonio Benson,Sales,Executive,11-05-2023,184697,Female,43,Bachelors
8065,Roger Williams,Sales,Intern,22-02-2022,159523,Female,44,Bachelors
8066,Frank Harris,Marketing,Associate,26-05-2020,67077,Male,24,Masters
8067,Cody Warner,Sales,Analyst,16-02-2023,179457,Male,60,PhD
8068,Christopher Ramirez,IT,Manager,21-10-2024,88813,Unknown,38,PhD
8069,Priscilla Wu,Sales,Executive,21-11-2021,149330,Unknown,49,Masters
8070,Jennifer James,Sales,Intern,30-10-2015,193351,Female,23,Masters
8071,Timothy Calderon,Sales,Analyst,21-10-2021,175381,Unknown,58,Bachelors
8072,Timothy Ellison,Finance,Manager,04-06-2019,72889,Female,25,Masters
